player_name_clean,year_ahead,Shooting,Playmaking,Perimeter_Defense,Interior_Defense,Rebounding,Scoring,Efficiency,Impact
shaedon sharpe,1,0.0101,0.0167,0.0002,-0.0024,0.0098,0.0011,0.0266,0.0132
shaedon sharpe,2,0.0015,0.0172,-0.0354,-0.014,-0.004,-0.0014,0.0188,-0.0064
shaedon sharpe,3,-0.003,0.0248,-0.0341,-0.0003,-0.0004,-0.0054,0.012,-0.0176
shaedon sharpe,4,-0.0074,-0.0012,-0.025,0.0145,-0.0083,-0.0054,-0.0034,-0.0265
shaedon sharpe,5,-0.0072,-0.0131,-0.035,0.0214,-0.01,-0.0035,0.0078,-0.0196
shai gilgeous alexander,1,-0.016,-0.0262,-0.029,-0.0128,0.0036,-0.0125,0.0234,0.0049
shai gilgeous alexander,2,-0.0177,-0.0176,-0.0422,-0.0268,-0.0139,-0.0216,0.0174,-0.0024
shai gilgeous alexander,3,-0.0052,-0.0175,-0.0291,-0.0195,-0.0111,-0.0095,0.0122,-0.0254
shai gilgeous alexander,4,-0.0057,-0.0153,-0.0513,-0.0274,-0.0237,-0.0174,0.0018,-0.0358
shai gilgeous alexander,5,-0.0157,-0.0145,-0.0535,-0.0363,-0.031,-0.008,-0.0137,-0.037
sharife cooper,1,0.0307,0.0573,0.0399,0.1353,0.0227,0.0309,-0.0009,0.0405
sharife cooper,2,0.024,0.06,0.0322,0.1382,0.0235,0.0209,0.0032,0.0325
sharife cooper,3,0.0222,0.0461,0.0204,0.1414,0.0238,0.024,0.0023,0.026
sharife cooper,4,0.0282,0.0073,0.0322,0.1252,0.0322,0.0281,0.0045,0.0076
sharife cooper,5,0.0227,0.0105,0.0318,0.1257,0.0277,0.0264,0.0047,0.0052
sidy cissoko,1,0.0291,-0.0014,0.0622,0.0163,0.0111,0.0311,0.0064,0.1295
sidy cissoko,2,0.0376,0.0087,0.0321,0.0282,0.0065,0.0388,0.0125,0.0121
sidy cissoko,3,0.0258,0.0135,0.0217,0.0344,0.016,0.0284,0.0208,-0.0125
sidy cissoko,4,0.0216,0.0123,0.0335,0.0165,0.0265,0.0231,0.0067,0.0101
sidy cissoko,5,0.0242,0.0106,0.0225,0.0211,0.0326,0.0274,0.0002,0.0131
simone fontecchio,1,0.0202,0.0331,0.002,0.0035,0.0183,0.0243,-0.0019,0.0152
simone fontecchio,2,0.0163,0.0325,0.0029,-0.0139,0.0221,0.0169,-0.0107,0.0428
simone fontecchio,3,0.0082,0.0351,0.0095,0.0012,0.0208,0.0062,-0.0173,0.0288
simone fontecchio,4,0.0204,0.0293,0.0348,0.0071,0.0296,0.014,-0.0162,0.0147
simone fontecchio,5,0.0213,0.0255,0.0332,0.0107,0.0253,0.0119,-0.0174,0.0188
sion james,1,0.0198,0.037,0.0285,0.0346,0.0071,0.019,0.0286,0.121
sion james,2,0.0064,0.0275,0.018,0.0156,0.0052,0.0025,0.022,0.0114
sion james,3,0.0017,0.0568,0.0327,-0.0128,-0.0041,0.0003,0.0189,-0.0107
sion james,4,-0.0021,0.0286,-0.0069,-0.0104,0.0002,-0.0026,0.0063,-0.0073
sion james,5,0.005,0.0083,-0.0134,-0.0068,0.0076,-0.0006,0.0052,-0.0102
spencer jones,1,0.0177,0.0107,0.0591,0.0294,0.0101,0.0211,-0.0013,0.1398
spencer jones,2,0.0188,0.0264,0.0288,0.0404,0.0043,0.0249,0.0001,0.0677
spencer jones,3,0.0203,0.0274,0.0274,0.0567,0.0116,0.0239,-0.002,0.0547
spencer jones,4,0.0231,0.0162,0.0305,0.0367,0.019,0.0273,0.0017,0.033
spencer jones,5,0.0227,0.0323,0.0333,0.0454,0.0226,0.0267,0.0018,0.0127
stephen curry,1,-0.014,-0.0284,-0.0635,-0.0298,-0.0294,-0.0171,-0.0298,-0.0012
stephen curry,2,-0.0075,-0.0246,-0.0477,-0.0138,-0.0285,-0.0056,-0.0266,-0.0078
stephen curry,3,-0.0046,-0.03,-0.0628,-0.0071,-0.0268,-0.0017,-0.0269,-0.0307
stephen curry,4,-0.008,-0.0266,-0.0515,-0.0174,-0.0279,-0.019,-0.0305,-0.0335
stephen curry,5,-0.0133,-0.0212,-0.0572,-0.0158,-0.0284,-0.0134,-0.032,-0.0296
stephon castle,1,0.0101,-0.0066,0.0297,-0.0161,0.0054,0.0107,0.0224,0.0091
stephon castle,2,0.004,-0.0048,0.0058,-0.0226,0.0003,0.0,0.0151,-0.0002
stephon castle,3,-0.0116,0.0002,-0.0088,-0.0182,-0.0135,-0.0154,0.0117,-0.0186
stephon castle,4,-0.0178,-0.0111,-0.0415,-0.0278,-0.0183,-0.0132,-0.0018,-0.0332
stephon castle,5,-0.0128,-0.017,-0.025,-0.0294,-0.0054,-0.0157,-0.0089,-0.0249
steven adams,1,0.0045,0.005,-0.0035,0.0005,0.0037,-0.0021,-0.0108,0.0182
steven adams,2,0.0076,0.0162,0.0003,-0.0035,0.0158,0.0046,-0.0195,0.0224
steven adams,3,0.0088,0.0077,0.0241,0.0014,-0.0014,0.008,-0.0125,0.0161
steven adams,4,0.0169,0.0211,0.0271,-0.0072,0.0099,0.0128,-0.0149,0.0006
steven adams,5,0.0104,-0.0103,0.0155,0.0082,0.0047,0.0029,-0.0216,-0.0046
svi mykhailiuk,1,0.01,-0.0083,-0.0227,-0.0069,-0.0061,0.01,-0.0074,0.1354
svi mykhailiuk,2,0.0129,-0.0132,-0.0205,-0.0127,0.0038,0.0115,-0.0106,0.0179
svi mykhailiuk,3,0.0003,-0.0239,-0.0228,-0.0164,-0.0079,-0.0035,-0.0149,0.0031
svi mykhailiuk,4,0.0052,-0.0062,-0.0254,-0.0087,-0.0112,0.0031,-0.0095,-0.0093
svi mykhailiuk,5,0.0048,-0.0193,-0.0364,-0.0238,-0.009,-0.0117,-0.0116,-0.0215
tj mcconnell,1,0.0321,0.0296,0.0352,0.0538,0.0166,0.0285,-0.0102,0.0215
tj mcconnell,2,0.0268,0.0262,0.0419,0.0368,0.0088,0.021,-0.0177,0.0215
tj mcconnell,3,0.0298,0.0195,0.0243,0.0394,0.0064,0.029,-0.0172,0.0225
tj mcconnell,4,0.0322,0.0302,0.0158,0.0415,0.0239,0.0259,-0.0173,0.0223
tj mcconnell,5,0.0317,0.0274,0.0295,0.0264,0.0268,0.0315,-0.0195,0.0211
taelon peter,1,0.0496,0.0392,0.0575,0.1681,0.035,0.0491,0.0245,0.1309
taelon peter,2,0.0559,0.0503,0.0602,0.1688,0.04,0.0547,0.0176,0.0855
taelon peter,3,0.0429,0.0657,0.0404,0.1752,0.0386,0.0415,0.0094,0.0834
taelon peter,4,0.0578,0.0242,0.0404,0.1765,0.0332,0.0559,-0.0016,0.0751
taelon peter,5,0.0478,0.0371,0.0415,0.1526,0.033,0.0473,-0.0011,0.04
tari eason,1,0.004,0.0168,-0.0034,0.015,0.0091,0.0027,0.0016,-0.0166
tari eason,2,0.0025,0.0179,-0.0185,0.0341,0.0032,0.0004,0.0057,-0.0193
tari eason,3,0.0026,0.0132,-0.0218,0.0256,0.0012,-0.0011,0.0067,-0.0152
tari eason,4,-0.0024,-0.0107,-0.0064,0.0118,-0.0036,-0.0048,0.0043,-0.0203
tari eason,5,-0.0046,-0.0224,-0.0132,0.0177,-0.0071,0.0009,0.0026,-0.0202
taurean prince,1,0.0073,0.0116,0.021,0.0023,0.0047,0.0036,-0.0051,0.0042
taurean prince,2,0.0004,-0.0015,0.02,-0.0041,-0.0066,-0.0001,-0.0099,-0.0032
taurean prince,3,0.0042,-0.0045,0.0273,0.002,-0.0085,0.0054,-0.0138,-0.0034
taurean prince,4,0.0164,-0.0036,0.0125,-0.0105,0.0067,0.0085,-0.0118,-0.0072
taurean prince,5,0.0061,0.0109,0.023,0.0178,0.0007,0.0053,-0.0174,-0.0065
taylor hendricks,1,0.0319,0.0182,0.0375,0.0894,0.038,0.0298,0.0046,0.0619
taylor hendricks,2,0.0301,0.0164,0.035,0.1656,0.0375,0.0284,0.0084,0.0801
taylor hendricks,3,0.0255,0.0332,0.0333,0.1471,0.0352,0.0298,0.0057,0.0561
taylor hendricks,4,0.0265,0.0242,0.0402,0.1467,0.031,0.0324,0.0101,0.0642
taylor hendricks,5,0.0313,0.0202,0.0327,0.1434,0.0329,0.0348,0.007,0.062
terance mann,1,-0.0114,-0.0027,-0.011,0.0012,-0.0042,-0.0148,-0.0035,-0.0039
terance mann,2,-0.0196,-0.0148,-0.0255,-0.0286,-0.0151,-0.0188,-0.0049,-0.0155
terance mann,3,-0.0165,-0.0201,-0.0351,-0.0207,-0.0087,-0.0155,-0.0045,-0.0166
terance mann,4,-0.0115,-0.0152,-0.0199,-0.0155,-0.0076,-0.0203,-0.008,-0.0288
terance mann,5,-0.0194,-0.0164,-0.04,-0.0278,-0.0154,-0.0173,-0.0123,-0.0238
terrence shannon,1,0.0372,0.0019,0.0555,0.0451,0.0225,0.0392,-0.0042,0.0833
terrence shannon,2,0.0488,0.0117,0.0329,0.0816,0.0489,0.0537,-0.0032,0.1048
terrence shannon,3,0.0434,0.0143,0.0303,0.144,0.0297,0.0392,-0.002,0.0959
terrence shannon,4,0.0355,0.0173,0.0411,0.1394,0.0393,0.0453,0.0038,0.0395
terrence shannon,5,0.0356,0.0172,0.0385,0.1471,0.0297,0.0395,0.0051,0.0329
thanasis antetokounmpo,1,0.0404,0.0504,0.0257,0.1631,0.0188,0.0369,-0.0031,0.0273
thanasis antetokounmpo,2,0.0404,0.0528,0.0279,0.1624,0.015,0.0316,-0.0078,0.0145
thanasis antetokounmpo,3,0.0382,0.0477,0.023,0.1648,0.0047,0.0298,-0.0162,0.0116
thanasis antetokounmpo,4,0.0345,0.0084,0.0314,0.1555,0.0178,0.0281,-0.0175,0.0107
thanasis antetokounmpo,5,0.0357,0.0073,0.0307,0.1429,0.008,0.0308,-0.0148,0.0109
thomas bryant,1,0.032,0.0261,0.0561,0.1123,0.0396,0.0321,0.002,0.0455
thomas bryant,2,0.03,0.0368,0.0633,0.1644,0.0367,0.0305,0.0045,0.0407
thomas bryant,3,0.0307,0.0409,0.0508,0.1503,0.0281,0.0285,0.0025,0.0401
thomas bryant,4,0.0346,0.0503,0.0455,0.1451,0.0276,0.0278,-0.002,0.0427
thomas bryant,5,0.0369,0.0413,0.0378,0.1391,0.0298,0.0283,-0.0026,0.042
tidjane salaun,1,0.0134,0.0233,0.0586,0.0404,0.0096,0.0168,0.0227,0.0039
tidjane salaun,2,0.0185,0.0208,0.0575,0.0619,0.0153,0.0194,0.0146,0.0034
tidjane salaun,3,0.0269,0.0215,0.0428,0.0926,0.0243,0.0275,0.0097,0.0112
tidjane salaun,4,0.0257,0.0303,0.03,0.0774,0.0419,0.0282,-0.0003,-0.0108
tidjane salaun,5,0.0318,0.0334,0.0407,0.0595,0.036,0.0333,-0.0056,0.0089
tim hardaway,1,-0.017,-0.0135,-0.0621,-0.0241,-0.0176,-0.0209,-0.0073,-0.0089
tim hardaway,2,-0.0104,-0.0243,-0.0634,-0.0364,-0.0216,-0.0214,-0.0171,-0.0129
tim hardaway,3,-0.0143,-0.0277,-0.067,-0.0253,-0.0245,-0.0235,-0.0139,-0.0229
tim hardaway,4,-0.0209,-0.0238,-0.0627,-0.0428,-0.019,-0.0248,-0.0202,-0.0329
tim hardaway,5,-0.0123,-0.0217,-0.0654,-0.0367,-0.0213,-0.0253,-0.0225,-0.0344
tobias harris,1,-0.0247,-0.0338,-0.0571,-0.0252,-0.0201,-0.0264,-0.0097,-0.01
tobias harris,2,-0.0253,-0.0324,-0.0588,-0.0369,-0.0224,-0.0279,-0.0167,-0.0153
tobias harris,3,-0.023,-0.0364,-0.0614,-0.0272,-0.0203,-0.02,-0.0146,-0.0278
tobias harris,4,-0.0194,-0.0379,-0.0571,-0.0362,-0.0199,-0.0223,-0.0176,-0.0346
tobias harris,5,-0.0196,-0.0408,-0.0598,-0.0159,-0.016,-0.0238,-0.0164,-0.0315
tolu smith,1,0.0336,0.0213,0.0433,0.1963,0.0265,0.0316,0.0043,0.1456
tolu smith,2,0.031,0.0298,0.0454,0.1982,0.0316,0.0275,-0.0003,0.1156
tolu smith,3,0.0257,0.0499,0.0309,0.1863,0.025,0.027,-0.0046,0.1068
tolu smith,4,0.0298,0.0275,0.0328,0.1708,0.037,0.032,0.0049,0.0529
tolu smith,5,0.0283,0.0344,0.0434,0.1763,0.0203,0.027,0.0041,0.0614
tony bradley,1,0.0356,0.0375,0.0304,0.0584,0.044,0.0335,-0.0047,0.1416
tony bradley,2,0.0419,0.0379,0.0408,0.1208,0.0403,0.0412,0.0006,0.0805
tony bradley,3,0.0451,0.0426,0.0398,0.1642,0.031,0.0407,0.0004,0.0737
tony bradley,4,0.0448,0.0411,0.0385,0.149,0.0235,0.0362,-0.0019,0.0541
tony bradley,5,0.0355,0.0366,0.0353,0.1506,0.025,0.0297,-0.0029,0.0585
tosan evbuomwan,1,0.0315,0.0216,0.0388,0.1343,0.0215,0.0322,0.0077,0.0609
tosan evbuomwan,2,0.0256,0.0285,0.0299,0.137,0.0211,0.0236,0.0014,0.0286
tosan evbuomwan,3,0.0239,0.0458,0.0196,0.1266,0.0218,0.0251,0.0015,0.0122
tosan evbuomwan,4,0.0257,0.0145,0.0402,0.1258,0.0317,0.0275,-0.0014,0.0038
tosan evbuomwan,5,0.024,0.0175,0.024,0.1256,0.0259,0.0261,-0.0005,0.0038
toumani camara,1,0.0091,-0.0234,0.0205,-0.0279,-0.005,0.0092,-0.0065,-0.0023
toumani camara,2,0.0057,-0.0124,-0.0068,-0.0326,-0.0051,0.005,-0.0083,-0.0126
toumani camara,3,0.0026,-0.0281,-0.0371,-0.0027,-0.0058,-0.0012,-0.0076,-0.0135
toumani camara,4,0.0002,-0.0186,-0.0211,-0.0243,-0.0107,-0.0033,-0.0061,-0.0266
toumani camara,5,-0.0107,-0.0196,-0.0227,-0.018,-0.0199,-0.0029,-0.0001,-0.0273
trae young,1,-0.0088,0.0028,0.0095,-0.011,0.0003,-0.0075,-0.0038,-0.0102
trae young,2,-0.0064,0.0032,0.0148,-0.0139,-0.0116,-0.0005,-0.0007,-0.0156
trae young,3,0.0071,0.0043,0.008,-0.0136,-0.0096,0.0096,0.0032,-0.0147
trae young,4,0.0011,-0.0038,-0.0155,-0.0259,-0.0092,-0.0067,-0.0016,-0.0256
trae young,5,-0.0111,-0.0121,-0.0478,-0.0351,-0.0227,-0.0135,-0.0034,-0.0238
trayce jackson davis,1,0.0069,0.012,0.0241,0.0793,0.0268,0.0088,0.0004,0.0334
trayce jackson davis,2,0.0182,0.0165,0.0245,0.1522,0.0435,0.0171,0.0001,0.0612
trayce jackson davis,3,0.0235,0.0156,0.0277,0.1417,0.0326,0.0223,-0.0003,0.0521
trayce jackson davis,4,0.0287,0.0168,0.0368,0.1351,0.0335,0.0302,0.0042,0.0532
trayce jackson davis,5,0.0285,0.0192,0.044,0.1353,0.0319,0.029,0.0083,0.0551
tre johnson,1,0.0243,0.0308,0.0514,0.0651,0.0158,0.0242,0.0252,0.1274
tre johnson,2,0.0171,0.0264,0.0542,0.0262,0.0148,0.0146,0.0167,0.0101
tre johnson,3,0.0184,0.0455,0.0525,0.0251,0.0034,0.0201,0.0136,0.0073
tre johnson,4,0.0023,0.0103,0.0311,0.0152,0.0107,0.0049,0.0015,0.0019
tre johnson,5,-0.0033,0.0004,0.023,0.0129,-0.0006,-0.0056,-0.0098,-0.0183
tre jones,1,0.0021,-0.0068,-0.0203,-0.0136,-0.0071,0.0009,-0.0055,0.0047
tre jones,2,-0.003,-0.0164,-0.0319,-0.0157,-0.0126,-0.0046,-0.0038,0.0015
tre jones,3,-0.0034,-0.0094,-0.0039,-0.0182,-0.0179,0.0012,0.0006,-0.0235
tre jones,4,-0.0019,-0.0028,-0.0243,-0.0218,-0.0051,-0.0076,0.0057,-0.0245
tre jones,5,-0.0089,-0.0138,-0.0432,-0.0324,-0.0152,0.0008,0.001,-0.0354
tre mann,1,0.0244,0.037,0.0035,-0.0018,0.0178,0.0266,-0.0105,0.0195
tre mann,2,0.0254,0.033,0.0265,0.0075,0.0117,0.0248,-0.0156,0.0237
tre mann,3,0.0217,0.0343,0.0155,0.0169,0.0099,0.0247,-0.0102,0.0196
tre mann,4,0.0211,0.0313,0.0165,0.0181,0.0126,0.0244,-0.0102,0.0236
tre mann,5,0.0169,0.0287,0.0183,0.0167,0.0161,0.0225,-0.0104,0.0159
trendon watford,1,0.0289,0.0165,0.0137,0.0166,0.0197,0.0282,0.0055,0.0074
trendon watford,2,0.0243,0.0232,0.0224,0.0297,0.0234,0.0252,0.0087,0.0144
trendon watford,3,0.0245,0.0308,0.0292,0.0179,0.0239,0.0284,0.0016,0.0168
trendon watford,4,0.0275,0.0233,0.0202,0.0196,0.031,0.0266,-0.0048,0.0137
trendon watford,5,0.0248,0.0363,0.0296,0.0287,0.0272,0.0297,-0.0002,0.0126
trentyn flowers,1,0.0379,0.0314,0.0632,0.1882,0.0333,0.0373,0.0082,0.0866
trentyn flowers,2,0.0433,0.0415,0.0674,0.1882,0.0363,0.0379,-0.0022,0.0475
trentyn flowers,3,0.042,0.0561,0.0569,0.1913,0.0292,0.0333,0.0006,0.0433
trentyn flowers,4,0.0347,0.0199,0.0404,0.17,0.025,0.0301,0.0008,0.0206
trentyn flowers,5,0.0295,0.0284,0.0518,0.1691,0.0283,0.0253,0.002,0.0183
trey alexander,1,0.0194,0.0089,0.0463,0.1624,0.0257,0.0225,0.0043,0.0711
trey alexander,2,0.0138,0.021,0.0466,0.166,0.0253,0.0153,-0.0005,0.0738
trey alexander,3,0.0124,0.0151,0.0316,0.1661,0.0243,0.0146,-0.0032,0.0859
trey alexander,4,0.0142,0.0233,0.0274,0.1342,0.0341,0.0156,0.0066,0.0535
trey alexander,5,0.0203,0.014,0.0365,0.137,0.0285,0.0216,0.0074,0.0649
trey jemison,1,0.0279,0.0114,0.0303,0.1364,0.0218,0.0277,0.0075,0.0577
trey jemison,2,0.0235,0.0054,0.0334,0.1383,0.0239,0.0228,-0.0008,0.0435
trey jemison,3,0.0252,0.0084,0.0221,0.1288,0.0252,0.0282,0.0006,0.0184
trey jemison,4,0.024,0.0144,0.0407,0.1255,0.0322,0.0254,0.0019,0.007
trey jemison,5,0.0231,0.0196,0.0209,0.115,0.0176,0.0236,-0.0014,0.0073
trey murphy,1,-0.0048,-0.0155,0.0041,-0.0416,-0.0191,-0.006,0.0415,-0.0428
trey murphy,2,-0.0039,-0.0341,0.0006,-0.0279,-0.0181,-0.0083,0.0341,-0.0385
trey murphy,3,-0.0253,-0.0451,-0.017,-0.0447,-0.0287,-0.0298,0.0317,-0.0311
trey murphy,4,-0.0265,-0.0349,-0.0377,-0.0275,-0.0325,-0.0153,0.0323,-0.0233
trey murphy,5,-0.0182,-0.0418,-0.0233,-0.0355,-0.0302,-0.0187,0.0234,-0.0434
tristan da silva,1,0.0051,-0.0009,0.0315,0.0004,0.004,0.0069,0.0181,0.0015
tristan da silva,2,0.0079,0.005,0.0076,0.0125,0.0019,0.0091,0.0051,-0.0047
tristan da silva,3,0.0073,0.018,-0.0006,0.0498,0.0029,0.0046,0.0029,-0.0059
tristan da silva,4,0.0068,0.0104,-0.0152,0.014,0.0056,0.0021,0.0092,-0.0178
tristan da silva,5,0.0055,0.0123,-0.0158,0.0147,0.0067,0.0036,-0.0044,-0.0189
tristan vukcevic,1,0.0259,0.0203,0.0429,0.073,0.0202,0.0303,-0.0103,0.0911
tristan vukcevic,2,0.0211,0.0215,0.0246,0.1797,0.0313,0.02,-0.0101,0.0877
tristan vukcevic,3,0.0277,0.034,0.018,0.1893,0.0222,0.0308,-0.0106,0.0584
tristan vukcevic,4,0.0214,0.0314,0.0423,0.1762,0.0348,0.0204,-0.0111,0.0647
tristan vukcevic,5,0.0253,0.0196,0.0359,0.1728,0.0151,0.0259,-0.0113,0.0646
tyler herro,1,-0.0156,-0.0361,0.0149,-0.0178,-0.0085,-0.0135,-0.0069,-0.0159
tyler herro,2,-0.0208,-0.0402,0.0231,-0.0272,-0.0177,-0.0224,-0.0104,-0.0159
tyler herro,3,-0.0107,-0.0328,-0.0041,-0.0359,-0.029,-0.0161,-0.0153,-0.0248
tyler herro,4,-0.0186,-0.0181,-0.0236,-0.0072,-0.0221,-0.0142,-0.0156,-0.0293
tyler herro,5,-0.0187,-0.0252,-0.0444,-0.0372,-0.0403,-0.0205,-0.0169,-0.0366
tyler kolek,1,0.0504,0.0322,0.0608,0.0368,0.0223,0.0509,0.0017,0.076
tyler kolek,2,0.0574,0.0311,0.0594,0.0956,0.0496,0.0589,0.0055,0.0862
tyler kolek,3,0.0583,0.0362,0.0463,0.1629,0.031,0.0563,0.011,0.0882
tyler kolek,4,0.0618,0.0481,0.0477,0.1549,0.0428,0.0618,0.0116,0.0467
tyler kolek,5,0.0594,0.0503,0.0547,0.1607,0.0342,0.0599,0.0051,0.0345
tyrese haliburton,1,0.0034,-0.0085,-0.0232,-0.0171,-0.0163,0.0077,-0.0054,-0.01
tyrese haliburton,2,-0.0143,-0.034,-0.0358,-0.0138,-0.016,-0.0078,-0.0041,-0.0302
tyrese haliburton,3,-0.019,-0.049,-0.0207,-0.0198,-0.0142,-0.0146,0.0056,-0.03
tyrese haliburton,4,-0.011,-0.0285,-0.0447,-0.0332,-0.0209,-0.015,0.0082,-0.0307
tyrese haliburton,5,-0.0192,-0.0273,-0.0324,-0.0198,-0.0215,-0.0116,-0.0025,-0.0286
tyrese martin,1,0.0177,-0.0035,0.0528,0.0164,0.0038,0.0152,-0.0076,0.0057
tyrese martin,2,0.0185,0.0095,0.0225,0.0242,0.0037,0.0169,-0.0112,0.0041
tyrese martin,3,0.0045,0.0097,0.0129,0.0351,0.0026,0.0014,-0.0104,-0.0042
tyrese martin,4,0.0084,0.0208,0.0329,0.0258,0.0148,0.0074,-0.0111,-0.0059
tyrese martin,5,-0.0041,0.0022,0.0202,0.0038,-0.0023,-0.0002,-0.016,-0.0124
tyrese maxey,1,-0.0142,-0.0333,0.0108,0.0868,-0.0082,-0.0136,0.0272,0.0001
tyrese maxey,2,-0.0239,-0.0377,0.0126,0.016,-0.0255,-0.0267,0.0229,-0.0078
tyrese maxey,3,-0.0184,-0.0352,0.0084,0.0145,-0.0236,-0.0208,0.0197,-0.0487
tyrese maxey,4,-0.0116,-0.0461,-0.0039,0.0247,-0.0221,-0.0202,0.0103,-0.0468
tyrese maxey,5,-0.0196,-0.048,-0.0152,0.0292,-0.0234,-0.0162,0.0109,-0.0324
tyrese proctor,1,0.0301,0.0265,0.062,0.2233,0.034,0.0303,0.0279,0.1433
tyrese proctor,2,0.0298,0.0366,0.0669,0.2233,0.0389,0.0268,0.0198,0.1022
tyrese proctor,3,0.0251,0.0478,0.046,0.2202,0.0318,0.0244,0.0177,0.0975
tyrese proctor,4,0.0255,0.04,0.0299,0.2205,0.0311,0.0264,0.0028,0.0921
tyrese proctor,5,0.0228,0.0282,0.0393,0.1903,0.0325,0.0255,0.0011,0.0589
tyson etienne,1,0.0311,0.0232,0.053,0.1985,0.0272,0.027,0.0043,0.0585
tyson etienne,2,0.0264,0.0357,0.0606,0.1905,0.0318,0.024,0.0064,0.0538
tyson etienne,3,0.0244,0.0483,0.0466,0.1843,0.0269,0.024,0.008,0.0546
tyson etienne,4,0.0269,0.0455,0.0351,0.1674,0.0387,0.0306,0.0066,0.0344
tyson etienne,5,0.0256,0.0292,0.0475,0.1615,0.016,0.0201,-0.0025,0.0307
tyus jones,1,0.021,0.0072,0.0328,0.0189,0.0255,0.0182,-0.0009,0.0058
tyus jones,2,0.0195,0.0182,0.0386,0.0194,0.0203,0.0131,-0.0025,0.0104
tyus jones,3,0.0199,0.0054,0.0261,0.0151,0.0162,0.0127,-0.0107,0.0077
tyus jones,4,0.0276,0.0301,0.0212,0.0158,0.0029,0.0176,-0.0096,0.0056
tyus jones,5,0.0327,0.0003,0.0374,0.0258,0.0103,0.0233,-0.0126,0.0064
victor wembanyama,1,0.0191,-0.0167,0.0361,-0.0067,0.0143,0.0153,0.0016,0.0176
victor wembanyama,2,-0.0003,-0.0109,0.0125,-0.0141,0.0076,-0.0029,-0.0004,0.0074
victor wembanyama,3,-0.0124,-0.022,-0.0212,-0.0078,-0.0066,-0.0122,-0.0012,-0.0148
victor wembanyama,4,-0.0154,-0.0198,-0.0389,0.0046,-0.0068,-0.0173,0.0001,-0.0296
victor wembanyama,5,-0.0119,-0.0194,-0.0324,-0.0123,-0.0164,-0.0074,-0.0032,-0.031
vince williams,1,-0.0162,0.0171,0.0134,0.0168,0.0157,-0.0155,-0.0149,0.0057
vince williams,2,-0.0133,0.0146,0.007,0.0174,0.0149,-0.0115,-0.0155,-0.0033
vince williams,3,-0.0132,0.0266,0.0222,0.0084,0.01,-0.0115,-0.0131,-0.004
vince williams,4,-0.0122,0.0016,0.0114,0.0018,0.004,-0.01,-0.0083,-0.013
vince williams,5,-0.0137,0.0055,0.0218,0.0038,0.0067,-0.004,-0.0142,-0.0155
vit krejci,1,0.0053,0.0058,0.0145,-0.0056,0.0081,0.0092,0.004,-0.0073
vit krejci,2,0.0005,0.0007,0.0208,-0.0033,0.0092,0.0032,0.0028,0.0002
vit krejci,3,-0.0057,-0.0078,0.0128,-0.0098,-0.0094,-0.0027,-0.0016,-0.0083
vit krejci,4,0.0093,-0.0062,0.0036,0.0135,-0.001,-0.0015,-0.0028,-0.0158
vit krejci,5,-0.0,-0.0019,0.0207,0.0224,0.015,-0.003,-0.0027,-0.0166
vj edgecombe,1,0.0214,0.0229,0.0345,0.065,0.0125,0.0228,0.0435,0.1343
vj edgecombe,2,0.0152,0.0209,0.0376,0.0252,0.0108,0.0145,0.0435,0.0006
vj edgecombe,3,0.0142,0.0312,0.0416,-0.0021,-0.0105,0.0163,0.0435,-0.003
vj edgecombe,4,-0.0108,-0.0095,-0.01,-0.021,-0.0025,-0.0108,0.045,-0.0292
vj edgecombe,5,-0.0161,-0.0402,-0.0211,-0.0202,-0.01,-0.0174,0.0456,-0.0404
walker kessler,1,0.0066,0.0085,-0.0035,-0.0063,-0.0146,0.0062,-0.005,-0.0135
walker kessler,2,0.0037,-0.0125,-0.0088,-0.0191,-0.0133,0.0038,0.0027,-0.0226
walker kessler,3,-0.0003,-0.0236,-0.0286,-0.0217,-0.0176,-0.0014,-0.0026,-0.0231
walker kessler,4,-0.0083,-0.0144,-0.0331,-0.0115,-0.0154,-0.0101,-0.0026,-0.0285
walker kessler,5,-0.006,-0.0154,-0.012,-0.0256,-0.0171,-0.0092,-0.0033,-0.0296
walter clayton,1,0.0326,0.0325,0.0671,0.1246,0.0375,0.0343,0.0277,0.1372
walter clayton,2,0.0324,0.0427,0.0646,0.1213,0.0413,0.0289,0.0196,0.0528
walter clayton,3,0.0296,0.0619,0.0499,0.1285,0.0398,0.0267,0.0171,0.0628
walter clayton,4,0.0237,0.0185,0.0345,0.1348,0.0346,0.0287,0.0028,0.0539
walter clayton,5,0.0304,0.0261,0.0474,0.1252,0.0332,0.0316,0.0096,0.049
wendell carter,1,-0.011,-0.0144,-0.0175,-0.0178,-0.0138,-0.0119,0.0005,-0.0135
wendell carter,2,-0.0204,-0.0048,-0.0351,-0.0121,-0.0114,-0.0217,-0.0043,-0.0134
wendell carter,3,-0.0169,-0.0127,-0.0166,-0.0185,-0.0134,-0.0192,-0.0038,-0.0239
wendell carter,4,-0.0012,0.001,-0.0338,-0.0143,-0.0113,-0.0093,-0.0011,-0.0211
wendell carter,5,-0.0129,-0.0136,-0.0311,-0.0323,-0.0184,-0.0202,-0.005,-0.0306
wendell moore,1,0.0241,0.0035,0.0344,0.1461,0.0236,0.0267,0.0062,0.0858
wendell moore,2,0.0158,0.0032,0.0351,0.1189,0.024,0.0178,0.0095,0.0496
