player_name_clean,year_ahead,Efficiency,Impact,Interior_Defense,Perimeter_Defense,Playmaking,Rebounding,Scoring,Shooting
nigel hayes davis,3,-0.00684,0.069818,-0.01488,0.038144,0.021631,0.01815,0.04975,0.039825
nigel hayes davis,4,-0.0093,0.058658,-0.013645,0.032044,0.009356,0.019412,0.05145,0.046481
nigel hayes davis,5,-0.014038,0.03355,-0.012071,0.033088,0.006581,0.023741,0.0522,0.044922
nikola jokic,1,0.016748,0.011785,-0.000947,-0.015113,-0.022017,0.019298,-0.00676,-0.007133
nikola jokic,2,0.017382,0.000161,-0.006744,-0.0317,-0.025125,0.008761,-0.014977,-0.01124
nikola jokic,3,0.010154,-0.022424,0.007915,-0.030122,-0.026785,0.001279,-0.015295,-0.014338
nikola jokic,4,0.002539,-0.025142,-0.010128,-0.031929,-0.025411,-0.001997,-0.017889,-0.025461
nikola jokic,5,-0.012085,0.002499,0.004733,-0.035171,-0.030458,-0.008775,-0.018281,-0.015779
nikola jovic,1,-0.0057,0.066601,0.067262,0.07648,0.033551,0.03221,0.045622,0.032822
nikola jovic,2,-0.0036,0.008431,0.0782,0.043622,0.03434,0.030962,0.042165,0.02672
nikola jovic,3,-0.0043,0.016467,0.082588,0.059471,0.050605,0.030035,0.036486,0.026998
nikola jovic,4,-0.0073,0.014517,0.095755,0.07009,0.041552,0.020273,0.034816,0.022431
nikola jovic,5,-0.009,0.020598,0.079481,0.057167,0.048033,0.034813,0.039482,0.029874
nikola vucevic,1,-0.020175,0.014171,-0.007468,0.006142,-0.003546,0.013806,-0.024383,-0.02135
nikola vucevic,2,-0.021926,0.003194,-0.005483,-0.00665,-0.003775,0.00595,-0.03479,-0.03216
nikola vucevic,3,-0.021454,-0.005313,-0.015512,-0.02556,-0.007404,0.009823,-0.027832,-0.027842
nikola vucevic,4,-0.023956,-0.010242,-0.001953,-0.03011,-0.002167,0.0058,-0.016667,-0.0152
nikola vucevic,5,-0.024128,-0.004881,0.009533,-0.032762,-0.009746,0.010147,-0.016222,-0.016986
nique clifford,1,0.023493,0.122681,0.011202,0.050018,0.010651,0.028229,0.026178,0.023538
nique clifford,2,0.019008,0.056794,0.010329,0.051122,0.010289,0.023313,0.024222,0.021745
nique clifford,3,0.014255,0.064304,0.009935,0.030218,0.0088,0.031154,0.021507,0.01641
nique clifford,4,0.003715,0.052658,0.010198,0.038225,0.0069,0.023289,0.020447,0.015947
nique clifford,5,0.009996,0.00945,0.00851,0.032681,0.0044,0.035382,0.032968,0.024175
noa essengue,1,0.026462,0.084074,0.018426,0.059716,0.028691,0.029444,0.036052,0.036583
noa essengue,2,0.017588,0.047672,0.018481,0.064127,0.041322,0.03471,0.033676,0.040609
noa essengue,3,0.015648,0.043479,0.018674,0.051108,0.05055,0.021305,0.028427,0.037708
noa essengue,4,0.003503,0.036116,0.018537,0.043786,0.040163,0.037084,0.032576,0.037324
noa essengue,5,0.008639,0.023603,0.016365,0.031675,0.019186,0.010333,0.01851,0.030364
noah clowney,1,0.000223,0.0039,0.00163,0.0321,0.002,0.0102,0.0168,0.0177
noah clowney,2,0.001371,0.009657,0.00149,0.0246,0.0096,0.0098,0.0162,0.0172
noah clowney,3,0.004367,0.002,0.00134,0.0125,0.0088,0.0072,0.0139,0.0141
noah clowney,4,0.005318,-0.0031,0.00123,0.0183,0.0069,0.0102,0.0099,0.0104
noah clowney,5,0.009661,-0.0117,0.00164,0.0144,0.0044,0.0044,0.0051,0.0101
noah penda,1,0.024017,0.132901,0.016771,0.065064,0.039795,0.037382,0.045265,0.044155
noah penda,2,0.016634,0.095084,0.017131,0.06637,0.049579,0.042468,0.048775,0.0507
noah penda,3,0.013419,0.089796,0.01714,0.051456,0.052646,0.03891,0.043495,0.044188
noah penda,4,0.00444,0.07672,0.017347,0.045221,0.042901,0.037557,0.047965,0.041495
noah penda,5,0.010274,0.05375,0.015977,0.042313,0.040675,0.032782,0.045822,0.044924
nolan traore,1,0.018779,0.128359,0.013805,0.053945,0.023468,0.027574,0.041673,0.030134
nolan traore,2,0.015011,0.085512,0.014626,0.05602,0.032967,0.030393,0.041472,0.03035
nolan traore,3,0.012583,0.083129,0.014899,0.046658,0.045312,0.023662,0.038484,0.031906
nolan traore,4,0.007226,0.072448,0.014792,0.042889,0.01511,0.025751,0.043635,0.034616
nolan traore,5,-0.001394,0.03425,0.012186,0.033285,0.014949,0.019531,0.036935,0.024816
norman powell,1,-0.004648,-0.022108,0.001204,-0.0013,-0.01405,-0.02402,-0.01418,-0.009712
norman powell,2,-0.007518,-0.0304,0.001661,-0.007809,-0.025176,-0.02456,-0.01842,-0.008882
norman powell,3,-0.010411,-0.03464,0.001903,-0.007942,-0.016708,-0.02476,0.010279,-0.005071
norman powell,4,-0.021734,-0.020131,0.004178,-0.02968,-0.02364,-0.02692,-0.01734,-0.01104
norman powell,5,-0.022983,-0.026117,0.00272,-0.004099,-0.02622,-0.027,0.003974,-0.01054
obi toppin,1,0.020134,0.010715,-0.008466,0.025928,0.049319,0.018448,0.033728,0.035477
obi toppin,2,0.019811,0.005426,-0.002186,0.025855,0.031324,0.003471,0.00018,-0.0004
obi toppin,3,0.01997,0.00162,-0.000844,0.022362,0.038296,0.00959,0.00022,0.00529
obi toppin,4,0.015528,-0.014212,0.000644,0.008408,0.032092,0.00914,0.006502,0.010568
obi toppin,5,0.016396,-0.00913,0.000237,-0.012199,0.023988,0.001532,0.003495,-0.00114
ochai agbaji,1,-0.001475,0.0327,0.007021,0.022258,0.010731,0.018318,0.023423,0.020215
ochai agbaji,2,0.004693,0.025325,0.005865,0.027375,0.01426,0.0368,0.02645,0.025082
ochai agbaji,3,0.00551,0.01182,0.005763,0.038692,0.024267,0.030066,0.03345,0.03354
ochai agbaji,4,0.005922,0.009173,0.005044,0.017819,0.009915,0.027215,0.027077,0.028432
ochai agbaji,5,0.003461,0.008977,0.005124,0.035042,0.018798,0.021803,0.030085,0.023835
og anunoby,1,0.014271,0.002951,-0.000832,-0.000447,0.013235,0.00362,0.010318,0.008599
og anunoby,2,0.014684,-0.001853,-0.001993,-0.001474,-0.006293,0.005934,0.004322,0.000725
og anunoby,3,0.011667,-0.012671,-0.000791,-0.013833,-0.005876,-0.00498,0.00238,-0.000549
og anunoby,4,0.00705,-0.015135,0.00141,-0.02472,-0.000674,-0.00966,-0.001198,0.0012
og anunoby,5,0.00448,-0.013109,-0.000606,-0.0324,-0.002487,-0.0112,-0.00436,-0.00114
olivier maxence prosper,1,0.005513,0.069194,0.010576,0.047819,0.039181,0.037756,0.040889,0.041831
olivier maxence prosper,2,0.008413,0.080726,0.014915,0.048082,0.048515,0.040275,0.045098,0.047571
olivier maxence prosper,3,0.00626,0.052997,0.016219,0.043757,0.035139,0.034419,0.039372,0.039448
olivier maxence prosper,4,0.005012,0.065463,0.016718,0.046753,0.037209,0.035545,0.039103,0.036832
olivier maxence prosper,5,0.005783,0.04675,0.015459,0.048317,0.042308,0.032027,0.034143,0.034457
onyeka okongwu,1,0.0086,-0.00244,-0.000192,-0.005113,0.00517,0.00754,0.017465,0.01733
onyeka okongwu,2,0.00584,-0.005824,-0.000522,-0.01197,-0.01214,-0.000223,0.00884,0.010175
onyeka okongwu,3,0.006933,-0.010289,0.00101,0.008058,-0.01326,-0.001491,-0.00176,-0.00108
onyeka okongwu,4,0.01256,-0.008987,0.00141,-0.017215,0.000985,0.004373,0.010854,0.010201
onyeka okongwu,5,0.011256,-0.003926,-0.000933,-0.00809,-0.001596,9e-05,0.000353,0.000185
orlando robinson,1,0.006825,0.098288,0.0141,0.023842,0.02681,0.014327,0.021295,0.024105
orlando robinson,2,0.005822,0.057593,0.012641,0.025058,0.023181,0.016357,0.02183,0.021553
orlando robinson,3,0.004245,0.049498,0.012541,0.019214,0.04765,0.026007,0.015858,0.013506
orlando robinson,4,8.3e-05,0.028652,0.012447,0.035946,0.032232,0.03085,0.028992,0.01803
orlando robinson,5,0.001303,0.023282,0.013196,0.033079,0.02515,0.025993,0.033912,0.026304
oso ighodaro,1,-0.00158,0.0039,0.00214,0.056951,0.002,0.012763,0.0168,0.0177
oso ighodaro,2,-0.001915,0.022012,0.005198,0.036899,0.012827,0.012187,0.018779,0.019821
oso ighodaro,3,-0.002259,0.044982,0.005494,0.028485,0.011643,0.014053,0.016091,0.01615
oso ighodaro,4,0.003308,0.007778,0.004453,0.03957,0.010301,0.038189,0.013225,0.013321
oso ighodaro,5,0.005992,0.019672,0.004145,0.039361,0.0044,0.035634,0.016457,0.015999
pacome dadiet,1,-0.000498,0.025568,0.014818,0.054426,0.011046,0.036645,0.036967,0.03384
pacome dadiet,2,0.002075,0.020111,0.015782,0.058216,0.021529,0.038111,0.036215,0.035846
pacome dadiet,3,0.000108,0.014925,0.016334,0.047528,0.041994,0.034194,0.033308,0.034807
pacome dadiet,4,0.005928,0.003207,0.014595,0.039122,0.026049,0.019596,0.035296,0.035847
pacome dadiet,5,0.007664,-0.001164,0.014489,0.047455,0.022787,0.031208,0.040315,0.038393
paolo banchero,1,0.003021,0.02792,0.025898,0.04829,0.013004,0.011274,0.044368,0.030984
paolo banchero,2,0.001219,0.013924,0.010956,0.0058,0.0083,-0.001839,0.035155,0.022185
paolo banchero,3,-0.002913,0.007472,0.01372,-0.004015,0.0035,-0.004455,0.00672,0.001025
paolo banchero,4,-0.005858,-0.000819,0.018457,0.011062,0.007987,-0.017009,0.0029,-0.0039
paolo banchero,5,-0.001273,-0.001197,0.0011,-0.0059,0.00421,-0.018884,0.006107,-0.000189
pascal siakam,1,-0.016233,0.0054,0.0034,-0.019275,-0.020297,0.015661,-0.020158,-0.016356
pascal siakam,2,-0.012,-0.003147,-0.01078,-0.030528,-0.02255,-0.001342,-0.030106,-0.022636
pascal siakam,3,-0.000883,-0.020742,-0.006263,-0.03206,-0.029042,-0.004949,-0.02195,-0.024961
pascal siakam,4,-0.01765,-0.02695,0.001793,-0.03575,-0.028214,-0.008139,-0.030106,-0.024496
pascal siakam,5,-0.022164,-0.0148,-0.01499,-0.036375,-0.034942,-0.01107,-0.02239,-0.02632
pat connaughton,1,-0.005001,0.041366,-0.011039,0.079182,0.027852,0.026456,0.063774,0.06716
pat connaughton,2,-0.009874,0.037489,-0.011957,0.082684,0.033089,0.023207,0.063336,0.065681
pat connaughton,3,-0.015863,0.033898,-0.013559,0.078593,0.039604,0.025929,0.069214,0.073766
pat connaughton,4,-0.012983,0.038204,-0.013895,0.077541,0.040969,0.025738,0.071666,0.07456
pat connaughton,5,-0.011562,0.035903,-0.012944,0.075483,0.038883,0.032069,0.072866,0.069684
pat spencer,1,-0.0024,0.143944,0.004798,0.034937,0.036641,0.023108,0.01207,0.011658
pat spencer,2,-0.004125,0.083948,0.004863,0.022742,0.035388,0.04071,0.012362,0.01026
pat spencer,3,-0.00472,0.058945,0.005199,0.015447,0.029508,0.01846,0.004729,0.008458
pat spencer,4,-0.005897,0.048819,0.006101,0.021962,0.044974,0.024489,0.009842,0.013145
pat spencer,5,-0.00986,0.042511,0.006178,0.040342,0.043938,0.019712,0.017796,0.020132
patrick williams,1,-0.004415,-0.003799,0.051882,0.038656,0.044062,0.022661,0.038101,0.020551
patrick williams,2,-0.001008,-0.004527,0.054443,0.044765,0.043319,0.006471,0.017269,0.008063
patrick williams,3,-0.002202,0.003218,0.066933,0.046883,0.06381,0.016281,0.026387,0.022563
patrick williams,4,-0.005488,-0.00102,0.068882,0.046916,0.035912,0.014632,0.037837,0.025967
patrick williams,5,-0.003121,0.001231,0.060182,0.040244,0.035262,0.017694,0.024957,0.01686
paul george,1,-0.015571,-0.0241,0.003304,-0.0047,-0.02005,-0.02402,-0.011863,-0.00408
paul george,2,-0.018751,-0.0304,0.00275,0.011466,-0.02536,-0.019711,-0.013607,-0.000772
paul george,3,-0.02254,-0.030264,0.003728,0.004028,-0.02602,-0.02476,0.002221,0.002643
paul george,4,-0.02214,-0.011833,0.001221,-0.016761,-0.02364,-0.013884,0.007518,0.011267
paul george,5,-0.02446,-0.024213,0.00295,-0.0299,-0.02622,-0.023604,0.006577,-0.007608
paul reed,1,0.024333,0.067183,-0.010409,0.061318,0.03946,0.052114,0.050707,0.053029
paul reed,2,0.01431,0.063095,-0.010978,0.067409,0.041459,0.040324,0.044852,0.049612
paul reed,3,0.017505,0.058918,-0.012579,0.059517,0.057919,0.05154,0.049795,0.047823
paul reed,4,0.023838,0.050116,-0.013744,0.066706,0.056159,0.040389,0.039742,0.040484
paul reed,5,0.017582,0.050951,-0.014425,0.047519,0.046427,0.050654,0.037283,0.039028
payton pritchard,1,0.032586,-0.00244,0.000814,-0.00942,0.019042,0.010097,0.018726,0.022329
payton pritchard,2,0.028491,-0.00632,0.001074,-0.002709,-0.008357,0.004292,0.011664,0.016925
payton pritchard,3,0.023455,-0.01406,0.001036,-0.01692,-0.008611,-0.00498,-0.00176,0.00069
payton pritchard,4,0.008428,0.010951,0.000531,-0.012647,0.018499,-0.005688,0.018107,0.009099
payton pritchard,5,0.010256,-0.01418,0.001542,-0.017677,-0.0032,-0.01096,0.005939,0.000773
pelle larsson,1,-0.0057,0.036112,0.038699,0.082941,0.039157,0.001337,0.032412,0.024244
pelle larsson,2,-0.0036,0.015192,0.050788,0.056849,0.037932,0.009619,0.032605,0.023319
pelle larsson,3,-0.0043,0.011167,0.095633,0.044594,0.044003,0.017189,0.027229,0.016919
pelle larsson,4,-0.0073,0.001466,0.044994,0.045229,0.037322,0.015572,0.032802,0.023315
pelle larsson,5,-0.008113,-0.001509,0.036594,0.038364,0.040174,0.020299,0.03464,0.026621
pete nance,1,0.00945,0.06825,0.017334,0.038504,0.030087,0.023907,0.029305,0.033208
pete nance,2,-0.001615,0.060521,0.018244,0.04825,0.026088,0.03312,0.025189,0.031629
pete nance,3,-0.001999,0.029072,0.017664,0.017958,0.046217,0.00997,0.03559,0.032318
pete nance,4,0.001995,0.02116,0.016858,0.045394,0.035266,0.035435,0.022769,0.026986
pete nance,5,0.002795,0.01606,0.017153,0.035696,0.023335,0.013437,0.013854,0.018075
peyton watson,1,0.01181,-0.0166,0.02488,0.035445,0.049667,0.003598,0.0147,0.0045
peyton watson,2,0.003648,-0.016639,0.01448,0.009731,0.057991,-0.008186,0.0099,0.0033
peyton watson,3,0.005267,-0.023831,0.022234,-0.0054,0.071653,-0.004948,0.0062,-0.0033
peyton watson,4,-0.001791,-0.020608,0.027079,0.01993,0.054094,-0.009533,0.006079,-0.001415
peyton watson,5,-0.002012,-0.030775,0.018541,0.003019,0.051118,-0.011912,0.0038,-0.003622
pj hall,1,0.003109,0.04011,0.017422,0.064006,0.038063,0.037232,0.04401,0.043296
pj hall,2,0.006535,0.040069,0.017613,0.06583,0.048819,0.041202,0.047615,0.050041
pj hall,3,0.008745,0.040974,0.017984,0.049269,0.059051,0.038595,0.042785,0.042349
pj hall,4,0.006234,0.027889,0.015853,0.04271,0.035568,0.036315,0.04666,0.041593
pj hall,5,0.003763,0.01692,0.014618,0.04859,0.042535,0.034861,0.045235,0.044294
pj washington,1,0.019217,0.012871,-0.000192,-0.00942,-0.004186,0.00362,0.00317,0.003929
pj washington,2,0.016054,0.000463,-0.000357,-0.007957,0.015717,-0.000633,0.009405,0.011975
pj washington,3,0.016026,-0.01148,-0.001188,-0.002045,-0.009705,0.005486,0.00202,0.004052
pj washington,4,0.01233,-0.01744,0.001382,-0.02472,0.014258,-0.00966,0.003322,0.005241
pj washington,5,0.005591,-0.01265,-0.00028,-0.0324,0.003396,-0.0112,0.00175,0.00357
precious achiuwa,1,0.025347,0.037375,-0.005839,0.044554,0.048858,0.04259,0.047442,0.04731
precious achiuwa,2,0.023517,0.037739,-0.007573,0.031966,0.048891,0.046884,0.051175,0.050995
precious achiuwa,3,0.01827,0.033085,-0.006856,0.038516,0.045269,0.041281,0.05218,0.052146
precious achiuwa,4,0.020339,0.027842,-0.008266,0.038241,0.052881,0.052799,0.051682,0.051493
precious achiuwa,5,0.021248,0.028375,-0.006727,0.028424,0.040386,0.033211,0.04703,0.045139
quentin grimes,1,0.021293,-0.00244,-0.000406,-0.001883,0.022741,0.007881,0.006323,0.00332
quentin grimes,2,0.017659,-0.00632,-8.2e-05,-0.015983,-0.01214,0.010449,0.004322,0.00905
quentin grimes,3,0.024322,-0.012274,0.000295,-0.008781,-0.01326,0.003023,0.00454,-0.00108
quentin grimes,4,0.025654,-0.007757,0.001325,-0.002858,-0.00814,-0.006747,0.004326,0.0012
quentin grimes,5,0.023922,-0.005457,-0.001094,-0.018362,0.003752,0.004895,0.006812,0.004894
quenton jackson,1,0.012702,0.064008,-0.006015,0.068861,0.034848,0.048152,0.042871,0.04468
quenton jackson,2,0.011695,0.032298,-0.005264,0.071687,0.032675,0.043025,0.04272,0.041708
quenton jackson,3,0.016825,0.034175,-0.008415,0.058655,0.034312,0.049534,0.038258,0.03839
quenton jackson,4,0.018808,0.039454,-0.006778,0.048185,0.028094,0.035647,0.034534,0.034613
quenton jackson,5,0.016827,0.032951,-0.007263,0.051611,0.031755,0.030777,0.024289,0.029424
quinten post,1,0.021872,0.065954,-0.005139,0.068116,0.020332,0.035638,0.040259,0.038106
quinten post,2,0.024593,0.061789,-0.008535,0.049076,0.029635,0.053289,0.047338,0.047636
quinten post,3,0.023115,0.05761,-0.00964,0.032055,0.031324,0.045138,0.039797,0.044678
quinten post,4,0.02351,0.028897,-0.009009,0.04632,0.032892,0.054696,0.047755,0.045622
quinten post,5,0.021571,0.034985,-0.010214,0.061158,0.032618,0.050329,0.044593,0.048631
rasheer fleming,1,0.028711,0.103378,0.018145,0.058874,0.036065,0.03066,0.035268,0.035629
rasheer fleming,2,0.019695,0.079928,0.018288,0.063452,0.043221,0.03471,0.032951,0.039144
rasheer fleming,3,0.016851,0.080776,0.018137,0.046223,0.058073,0.025656,0.019907,0.031326
rasheer fleming,4,0.006234,0.07303,0.01833,0.028097,0.032285,0.034185,0.035658,0.030185
rasheer fleming,5,0.005156,0.04925,0.016947,0.038112,0.035415,0.017692,0.022386,0.021931
rayan rupert,1,0.005994,0.048835,0.007588,0.052142,0.022502,0.031782,0.043503,0.041593
rayan rupert,2,0.010718,0.063974,0.014818,0.053149,0.024068,0.034092,0.046911,0.04354
rayan rupert,3,0.016684,0.027949,0.015452,0.044337,0.030208,0.033744,0.041442,0.036547
rayan rupert,4,0.00734,0.045091,0.014988,0.046538,0.026705,0.032824,0.045448,0.038801
rayan rupert,5,-0.003354,0.0425,0.014877,0.048,0.038401,0.033727,0.043548,0.040912
rayj dennis,1,-0.0036,0.145096,0.004073,0.045987,0.024697,0.019252,0.019093,0.024271
rayj dennis,2,-0.0033,0.10078,0.006597,0.0246,0.016816,0.042385,0.029325,0.032915
rayj dennis,3,-0.0033,0.099396,0.008368,0.0125,0.019185,0.025112,0.01486,0.018746
rayj dennis,4,-0.0015,0.060225,0.00795,0.031784,0.039507,0.037202,0.018263,0.027436
rayj dennis,5,-0.0056,0.05325,0.008051,0.027447,0.037121,0.009413,0.017369,0.01648
reed sheppard,1,0.024335,0.009978,0.062868,0.06641,0.0099,0.00209,0.017926,0.011255
reed sheppard,2,0.023636,0.003924,0.056271,0.062427,0.009772,-0.005284,0.026396,0.019634
reed sheppard,3,0.022828,-0.014972,0.053887,0.04345,0.007702,0.002654,0.017403,0.010426
reed sheppard,4,0.003918,-0.020608,0.077839,0.006837,0.012693,-0.002058,0.0182,0.005683
reed sheppard,5,0.011512,-0.019315,0.047316,0.009304,0.002555,0.004665,0.013206,0.009424
riley minix,1,0.008006,0.095284,0.018798,0.030182,0.032708,0.021512,0.024843,0.032842
riley minix,2,-0.001929,0.049483,0.018948,0.03664,0.032772,0.03105,0.03165,0.036058
riley minix,3,-0.001182,0.043199,0.018463,0.021307,0.0498,0.020347,0.01864,0.02865
riley minix,4,-0.00103,0.016665,0.017062,0.015747,0.033918,0.035762,0.036062,0.024543
riley minix,5,-0.001682,0.003181,0.017086,0.033733,0.026573,0.018457,0.02765,0.029513
rj barrett,1,0.018132,0.015459,0.000906,-0.007984,0.006783,0.00362,0.015363,0.01266
rj barrett,2,0.018854,0.002448,0.001212,-0.003943,0.006775,-0.001454,0.007146,5e-05
rj barrett,3,0.010545,-0.005128,0.000215,-0.006255,0.0119,0.001382,0.00292,0.003344
rj barrett,4,0.007969,-0.01329,0.00141,-0.022436,0.008175,-0.001981,0.013533,0.014977
rj barrett,5,0.007479,-0.00714,-0.00077,-0.011514,0.008743,-0.001111,0.013324,0.007396
rob dillingham,1,-0.0036,0.015388,0.003722,0.042689,0.009466,0.017143,0.032261,0.042427
rob dillingham,2,-0.0033,0.045771,0.008929,0.047069,0.02936,0.04079,0.04111,0.04867
rob dillingham,3,-0.0033,0.094894,0.015529,0.039406,0.024986,0.012965,0.023353,0.041189
rob dillingham,4,-0.0015,0.06459,0.018212,0.041992,0.033598,0.03661,0.041823,0.039294
rob dillingham,5,-0.0056,0.05832,0.01737,0.041632,0.041511,0.011483,0.01965,0.039495
robert williams,1,0.019579,0.051716,-0.009166,0.066626,0.04955,0.053088,0.054822,0.054738
robert williams,2,0.020648,0.036107,-0.010074,0.068753,0.052607,0.049199,0.05288,0.053103
robert williams,3,0.014656,0.03581,-0.010419,0.059086,0.059115,0.046295,0.050949,0.053718
robert williams,4,0.015528,0.042093,-0.01124,0.058129,0.052081,0.038808,0.04455,0.052007
robert williams,5,0.018876,0.041087,-0.011286,0.046155,0.054799,0.040513,0.038096,0.05125
ron harper,1,-0.002092,0.119314,0.018356,0.041427,0.0196,0.0271,0.02839,0.034672
ron harper,2,-0.001144,0.055396,0.016811,0.044698,0.01982,0.029213,0.02905,0.032613
ron harper,3,-0.003903,0.052647,0.017301,0.04428,0.044783,0.023648,0.026987,0.032929
ron harper,4,0.00225,0.032372,0.017179,0.034392,0.026599,0.03216,0.016545,0.014773
ron harper,5,0.001532,0.024845,0.017352,0.050989,0.024242,0.024313,0.025679,0.023012
ronald holland,1,-0.0057,-0.001221,0.04529,0.045079,0.014595,0.005481,0.038727,0.02792
ronald holland,2,-0.0036,-0.007344,0.052616,0.05499,0.023715,0.013816,0.04089,0.027854
ronald holland,3,-0.0043,-0.00791,0.098243,0.049171,0.027096,0.008105,0.033961,0.025386
ronald holland,4,-0.0073,-0.015936,0.080825,0.043543,0.039202,0.017452,0.02827,0.013151
ronald holland,5,-0.009,0.0026,0.062326,0.044005,0.044104,0.018996,0.037545,0.02174
royce oneale,1,-0.006755,-0.007618,0.00305,-0.0081,-0.01255,-0.015532,-0.007651,-0.002202
royce oneale,2,-0.016807,-0.014159,0.001879,0.015321,-0.012297,-0.010325,-0.00444,0.001256
royce oneale,3,-0.010647,-0.017762,0.002417,-0.003952,-0.019761,-0.016226,-0.01208,0.005949
royce oneale,4,-0.018409,-0.026355,0.002978,0.006159,-0.011887,-0.023318,-0.012171,-0.005593
royce oneale,5,-0.020462,-0.03202,0.000883,0.00013,-0.021852,-0.012282,-0.0145,-0.01054
rudy gobert,1,-0.014262,0.015125,0.009394,0.011611,-0.008982,0.018444,-0.007589,-0.00433
rudy gobert,2,-0.013418,0.006228,-0.0017,0.000942,-0.019975,0.010869,-0.020738,-0.014544
rudy gobert,3,-0.017942,2.5e-05,-0.008575,-0.012443,-0.010103,0.010669,-0.023631,-0.017358
rudy gobert,4,-0.001542,-0.011706,0.00494,-0.018255,-0.008183,0.007238,-0.014809,-0.008928
rudy gobert,5,-0.01966,-0.01105,-0.012258,-0.020262,-0.016082,0.008642,-0.018281,-0.010324
rui hachimura,1,0.013426,-0.000499,0.000906,0.028722,-0.00838,0.00362,0.00296,0.00332
rui hachimura,2,0.011321,-0.002184,0.000139,0.021577,-0.002167,-0.00248,0.001121,0.002975
rui hachimura,3,0.012788,-0.001159,0.000295,0.013746,-0.004509,0.008359,0.00742,0.01113
rui hachimura,4,0.014167,-0.008065,0.00141,-0.015257,-0.005651,-0.008336,0.00282,0.007629
rui hachimura,5,0.016072,-0.008517,4.6e-05,-0.006721,0.002504,-0.008077,0.006288,0.002539
russell westbrook,1,-0.016453,-0.005807,0.003304,-0.01864,-0.0232,-0.02402,-0.009757,-0.0099
russell westbrook,2,-0.017714,-0.010148,0.001008,-0.01976,-0.023336,-0.024404,-0.009023,-0.006855
russell westbrook,3,-0.022507,-0.02193,0.003728,-0.023901,-0.015182,-0.02464,-0.011879,-0.00948
russell westbrook,4,-0.022103,-0.022206,0.002099,-0.025096,-0.019142,-0.026748,-0.002327,0.002189
russell westbrook,5,-0.02446,-0.028021,0.003662,-0.025247,-0.016215,-0.02603,-0.011638,-0.002278
ryan dunn,1,0.019555,-0.0166,0.030986,0.081903,0.028123,-0.000924,0.023852,0.014973
ryan dunn,2,0.018263,-0.009315,0.034341,0.058708,0.02449,-0.003471,0.031331,0.020768
ryan dunn,3,0.00973,0.000569,0.07476,0.048027,0.016861,0.019006,0.023862,0.018129
ryan dunn,4,-0.001421,-0.010964,0.04798,0.03511,0.02125,0.012752,0.030788,0.018012
ryan dunn,5,-0.008667,-0.006988,0.040883,0.031783,0.019104,0.009877,0.035609,0.019707
ryan kalkbrenner,1,0.028158,0.135159,0.076051,0.044008,0.05411,0.005105,0.041235,0.033435
ryan kalkbrenner,2,0.024404,0.017445,0.032514,0.050342,0.046013,-0.000932,0.023354,0.015556
ryan kalkbrenner,3,0.024575,-0.00579,0.0135,0.057182,0.058528,-0.008152,0.020579,0.018935
ryan kalkbrenner,4,-0.000682,0.000223,0.022281,0.018243,0.037322,0.011812,0.017392,0.010246
ryan kalkbrenner,5,2.1e-05,-0.009727,0.025872,0.010202,0.036245,0.014437,0.01853,0.01011
ryan nembhard,1,0.023379,0.142128,0.087037,0.08387,0.050368,0.030909,0.050636,0.038949
ryan nembhard,2,0.021717,0.029096,0.058098,0.072596,0.054992,0.032641,0.04344,0.033806
ryan nembhard,3,0.023701,0.02149,0.059105,0.06977,0.073237,0.029126,0.040693,0.036674
ryan nembhard,4,0.001721,0.019538,0.06291,0.063782,0.053342,0.029242,0.039851,0.034805
ryan nembhard,5,0.011086,0.009449,0.081626,0.066079,0.046069,0.033327,0.045776,0.037309
ryan rollins,1,0.014456,0.133416,0.0087,0.055248,0.041259,-0.0039,0.021877,0.009396
ryan rollins,2,0.012122,0.007304,0.003,0.019221,0.029913,-0.0096,0.021325,0.008599
ryan rollins,3,0.00011,-0.011845,0.0135,0.02676,0.024942,-0.0118,0.017403,0.004785
ryan rollins,4,-0.0073,-0.02265,0.016545,-0.0026,0.0008,-0.0183,0.0029,-0.0039
ryan rollins,5,-0.009,-0.032,0.0011,0.01392,-0.0015,-0.0223,0.0038,-0.005682
saddiq bey,1,0.033078,0.01395,0.000448,0.021805,-0.00096,0.02799,0.036667,0.037449
saddiq bey,2,0.027463,0.009444,0.001212,0.00223,0.007807,0.021802,0.029933,0.028534
saddiq bey,3,0.02184,0.002612,-0.00307,-0.016078,-0.004509,-0.001081,-0.00158,-0.00108
saddiq bey,4,0.019027,-0.010831,0.000304,0.01338,0.01094,0.011787,-0.000193,0.002118
saddiq bey,5,0.018229,-0.00714,0.000481,-0.015623,0.000543,0.021853,0.002448,0.009015
sam hauser,1,0.010651,0.014597,-0.00187,0.024066,0.021588,0.037028,0.014102,0.014487
sam hauser,2,0.00584,0.015974,-0.004591,0.052743,0.023892,0.036851,0.017312,0.03051
sam hauser,3,0.005563,0.011285,-0.004406,0.025593,0.007251,0.028555,0.0103,0.0129
sam hauser,4,0.011297,0.007784,-0.00244,0.02581,0.00375,0.012317,0.005833,0.022137
sam hauser,5,0.008146,0.007527,-0.00324,0.021605,0.009813,0.015362,0.010478,0.008721
sam merrill,1,0.030269,0.013303,-0.002863,0.014627,0.017751,0.017425,0.028504,0.024301
sam merrill,2,0.02268,0.000132,-0.000935,-0.00703,-0.003198,0.001419,0.006016,0.00905
